timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1558849538961,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849538962,0,ProcessCpuLoad,,0.48514319915626297,,,true,,0,0,0,0,0,0,0
1558849538962,0,ThreadCount,,148.0,,,true,,0,0,0,0,0,0,0
1558849538963,0,Scavenge CollectionCount,,1.0,,,true,,0,0,0,0,0,0,0
1558849538963,0,Scavenge CollectionTime,,5.0,,,true,,0,0,0,0,0,0,0
1558849538964,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849538964,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849539969,0,HeapMemoryUsed,,4.46865056E8,,,true,,0,0,0,0,0,0,0
1558849539970,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849539971,0,ProcessCpuLoad,,0.49841350871801987,,,true,,0,0,0,0,0,0,0
1558849539971,0,ThreadCount,,153.0,,,true,,0,0,0,0,0,0,0
1558849539971,0,Scavenge CollectionCount,,1.0,,,true,,0,0,0,0,0,0,0
1558849539972,0,Scavenge CollectionTime,,3.0,,,true,,0,0,0,0,0,0,0
1558849539972,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849539973,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849540975,0,HeapMemoryUsed,,4.89159632E8,,,true,,0,0,0,0,0,0,0
1558849540976,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849540977,0,ProcessCpuLoad,,0.500135921017713,,,true,,0,0,0,0,0,0,0
1558849540977,0,ThreadCount,,156.0,,,true,,0,0,0,0,0,0,0
1558849540977,0,Scavenge CollectionCount,,1.0,,,true,,0,0,0,0,0,0,0
1558849540978,0,Scavenge CollectionTime,,10.0,,,true,,0,0,0,0,0,0,0
1558849540978,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849540979,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849541985,0,HeapMemoryUsed,,4.3532856E8,,,true,,0,0,0,0,0,0,0
1558849541987,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849541988,0,ProcessCpuLoad,,0.4732145416481747,,,true,,0,0,0,0,0,0,0
1558849541989,0,ThreadCount,,164.0,,,true,,0,0,0,0,0,0,0
1558849541989,0,Scavenge CollectionCount,,1.0,,,true,,0,0,0,0,0,0,0
1558849541990,0,Scavenge CollectionTime,,5.0,,,true,,0,0,0,0,0,0,0
1558849541990,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849541991,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849542994,0,HeapMemoryUsed,,3.64786784E8,,,true,,0,0,0,0,0,0,0
1558849542995,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849542996,0,ProcessCpuLoad,,0.47848145382620333,,,true,,0,0,0,0,0,0,0
1558849542996,0,ThreadCount,,168.0,,,true,,0,0,0,0,0,0,0
1558849542996,0,Scavenge CollectionCount,,1.0,,,true,,0,0,0,0,0,0,0
1558849542997,0,Scavenge CollectionTime,,14.0,,,true,,0,0,0,0,0,0,0
1558849542997,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849542998,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849545873,0,HeapMemoryUsed,,3.3454684E8,,,true,,0,0,0,0,0,0,0
1558849545955,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849547348,0,ProcessCpuLoad,,0.3963778017136492,,,true,,0,0,0,0,0,0,0
1558849550123,0,ThreadCount,,173.0,,,true,,0,0,0,0,0,0,0
1558849551566,0,Scavenge CollectionCount,,1.0,,,true,,0,0,0,0,0,0,0
1558849552067,0,Scavenge CollectionTime,,4.0,,,true,,0,0,0,0,0,0,0
1558849552344,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849552544,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849554054,0,HeapMemoryUsed,,5.00701024E8,,,true,,0,0,0,0,0,0,0
1558849554080,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849554080,0,ProcessCpuLoad,,0.1401691729804198,,,true,,0,0,0,0,0,0,0
1558849554081,0,ThreadCount,,173.0,,,true,,0,0,0,0,0,0,0
1558849554081,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849554082,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849554083,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849554083,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849555784,0,HeapMemoryUsed,,6.38168304E8,,,true,,0,0,0,0,0,0,0
1558849556311,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849556754,0,ProcessCpuLoad,,0.04574527217623506,,,true,,0,0,0,0,0,0,0
1558849557376,0,ThreadCount,,173.0,,,true,,0,0,0,0,0,0,0
1558849558088,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849558720,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849559294,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849559844,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849562188,0,HeapMemoryUsed,,6.74165392E8,,,true,,0,0,0,0,0,0,0
1558849563050,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849563871,0,ProcessCpuLoad,,0.0058492702367554635,,,true,,0,0,0,0,0,0,0
1558849566518,0,ThreadCount,,173.0,,,true,,0,0,0,0,0,0,0
1558849566526,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849566534,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849566535,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849566536,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849567540,0,HeapMemoryUsed,,7.34577368E8,,,true,,0,0,0,0,0,0,0
1558849567540,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849567541,0,ProcessCpuLoad,,0.09614603582145642,,,true,,0,0,0,0,0,0,0
1558849567541,0,ThreadCount,,218.0,,,true,,0,0,0,0,0,0,0
1558849567541,0,Scavenge CollectionCount,,1.0,,,true,,0,0,0,0,0,0,0
1558849567542,0,Scavenge CollectionTime,,6.0,,,true,,0,0,0,0,0,0,0
1558849567542,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849567542,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849568546,0,HeapMemoryUsed,,9.8960376E7,,,true,,0,0,0,0,0,0,0
1558849569394,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849569402,0,ProcessCpuLoad,,0.3757525877014279,,,true,,0,0,0,0,0,0,0
1558849569408,0,ThreadCount,,218.0,,,true,,0,0,0,0,0,0,0
